Scenario,Week,SKU,Forecast,Actual,BeginningStock,EndingStock,Fulfilled,LostSales,StockoutFlag,OrderPlacedQty,HoldingCost,OrderingCost,PM_new_service,PM_early_trigger,PM_relax_cap,PM_uplift_pct
Baseline,48,Tanqueray,307.9107854789712,325.0,1450.0,1125.0,325.0,0.0,0,1442.0,51.33622975555354,100.0,0.92,False,1.0,0.0
Baseline,48,Tomato Juice,1076.9340247545972,1279.0,1485.0,206.0,1279.0,0.0,0,2104.0,44.13818107011613,100.0,0.99,False,1.0,0.0
Baseline,48,Veuve Clicquot,343.45205494632654,375.0,625.0,250.0,375.0,0.0,0,0.0,16.537568765137966,0.0,0.92,False,1.0,0.0
Baseline,48,Vio Wasser,813.1021228104022,1433.0,819.0,0.0,819.0,614.0,1,1794.0,21.915338213467837,100.0,0.99,False,1.0,0.0
Baseline,48,Vittel,966.3225810820297,670.0,781.0,111.0,670.0,0.0,0,2200.0,17.271638840933544,100.0,0.99,False,1.0,0.0
Baseline,48,Volvic,887.8171123056342,753.0,1257.0,504.0,753.0,0.0,0,2030.0,36.82618442106035,100.0,0.99,False,1.0,0.0
Baseline,48,Volvic Touch,827.4488086659537,697.0,2170.0,1473.0,697.0,0.0,0,0.0,128.584696087119,0.0,0.99,False,1.0,0.0
Baseline,48,Warsteiner,447.33820152134183,661.0,331.0,0.0,331.0,330.0,1,0.0,5.351610484410059,0.0,0.85,False,1.0,0.0
Baseline,49,Apollinaris,849.1057408393858,863.0,2018.0,1155.0,863.0,0.0,0,0.0,88.80998366935505,0.0,0.99,False,1.0,0.0
Baseline,49,Augustiner,433.10850925440946,291.0,1583.0,1292.0,291.0,0.0,0,0.0,50.018369290513284,0.0,0.85,False,1.0,0.0
Baseline,49,Bacardi,492.1245422109063,379.0,1979.0,1600.0,379.0,0.0,0,0.0,38.64358390868195,0.0,0.85,False,1.0,0.0
Baseline,49,Beck's,493.8998304616479,834.0,1580.0,746.0,834.0,0.0,0,2147.0,23.47432539151996,100.0,0.85,False,1.0,0.0
Baseline,49,Chardonnay,312.15406010437664,447.0,1055.0,608.0,447.0,0.0,0,1055.0,55.00389637855921,100.0,0.92,False,1.0,0.0
Baseline,49,Club Mate,629.9070312422587,766.0,1958.0,1192.0,766.0,0.0,0,1322.0,113.22634812763916,100.0,0.99,False,1.0,0.0
Baseline,49,Coca-Cola,694.4800800756149,767.0,546.0,0.0,546.0,221.0,1,1523.0,14.804513468333084,100.0,0.99,False,1.0,0.0
Baseline,49,Cranberry Juice,1246.0519839575775,986.0,1497.0,511.0,986.0,0.0,0,1957.0,61.562377724688524,100.0,0.99,False,1.0,0.0
Baseline,49,Erdinger Weißbier,431.44224947994337,400.0,1534.0,1134.0,400.0,0.0,0,1304.0,67.49206184316583,100.0,0.92,False,1.0,0.0
Baseline,49,Evian,958.3698680198565,1080.0,1531.0,451.0,1080.0,0.0,0,1531.0,72.51865992155837,100.0,0.99,False,1.0,0.0
Baseline,49,Fanta,668.6398999991596,914.0,1435.0,521.0,914.0,0.0,0,1435.0,64.84066014985721,100.0,0.99,False,1.0,0.0
Baseline,49,Fritz-Kola,653.0560251006651,1036.0,2274.0,1238.0,1036.0,0.0,0,2801.0,34.0466619018527,100.0,0.85,False,1.0,0.0
Baseline,49,Gerolsteiner,901.4883372479103,1090.0,1524.0,434.0,1090.0,0.0,0,1610.0,67.25377616034022,100.0,0.99,False,1.0,0.0
Baseline,49,Granini Apple,846.4160509564609,1234.0,3122.0,1888.0,1234.0,0.0,0,3122.0,53.02683843116471,100.0,0.92,False,1.0,0.0
Baseline,49,Havana Club,364.2906559281591,91.0,974.0,883.0,91.0,0.0,0,0.0,56.94144703905018,0.0,0.92,False,1.0,0.0
Baseline,49,Hohes C Orange,1092.1561615553405,1363.0,2282.0,919.0,1363.0,0.0,0,0.0,46.99827812159976,0.0,0.99,False,1.0,0.0
Baseline,49,Jack Daniels,455.04071394067046,453.0,1306.0,853.0,453.0,0.0,0,1083.0,74.51740269288669,100.0,0.99,False,1.0,0.0
Baseline,49,Jever,408.38955338680876,431.0,949.0,518.0,431.0,0.0,0,0.0,37.01895029150243,0.0,0.92,False,1.0,0.0
Baseline,49,Johnnie Walker,369.00233622938185,551.0,1473.0,922.0,551.0,0.0,0,1473.0,43.7349032068376,100.0,0.85,False,1.0,0.0
Baseline,49,Krombacher,434.0692586255392,492.0,1393.0,901.0,492.0,0.0,0,1393.0,50.02820631040659,100.0,0.92,False,1.0,0.0
Baseline,49,Kölsch,296.05205822904185,297.0,1513.0,1216.0,297.0,0.0,0,0.0,28.469741804499094,0.0,0.85,False,1.0,0.0
Baseline,49,Mango Juice,1166.7694206605197,1228.0,2502.0,1274.0,1228.0,0.0,0,0.0,49.84500919410635,0.0,0.99,False,1.0,0.0
Baseline,49,Merlot,407.6279755804025,569.0,1696.0,1127.0,569.0,0.0,0,1230.0,81.75498238500342,100.0,0.92,False,1.0,0.0
Baseline,49,Mezzo Mix,579.3280543858939,509.0,1614.0,1105.0,509.0,0.0,0,0.0,76.9050465952996,0.0,0.99,False,1.0,0.0
Baseline,49,Monster,548.9919945073867,934.0,1497.0,563.0,934.0,0.0,0,0.0,56.37576912455913,0.0,0.99,False,1.0,0.0
Baseline,49,Mountain Dew,560.3284620172412,614.0,1701.0,1087.0,614.0,0.0,0,0.0,57.66422176775379,0.0,0.99,False,1.0,0.0
Baseline,49,Moët & Chandon,436.85315187626253,109.0,1067.0,958.0,109.0,0.0,0,0.0,77.72163807614862,0.0,0.99,False,1.0,0.0
Baseline,49,Passion Fruit Juice,1062.6535665676424,708.0,403.0,0.0,403.0,305.0,1,0.0,15.277210813273674,0.0,0.99,False,1.0,0.0
Baseline,49,Pepsi,602.8492596020776,827.0,1746.0,919.0,827.0,0.0,0,0.0,78.3260400569534,0.0,0.99,False,1.0,0.0
Baseline,49,Rauch Multivitamin,944.5658028964351,1065.0,974.0,0.0,974.0,91.0,1,1941.0,27.640788512063068,100.0,0.99,False,1.0,0.0
Baseline,49,Red Bull,600.8405988373754,660.0,1453.0,793.0,660.0,0.0,0,0.0,66.1995583710288,0.0,0.99,False,1.0,0.0
Baseline,49,Riesling,477.00098906001443,572.0,1206.0,634.0,572.0,0.0,0,1449.0,38.33506019581397,100.0,0.92,False,1.0,0.0
Baseline,49,Rockstar,548.5180449698937,697.0,1628.0,931.0,697.0,0.0,0,0.0,34.57822951016395,0.0,0.92,False,1.0,0.0
Baseline,49,Rotkäppchen Sekt,522.6724421111022,603.0,1004.0,401.0,603.0,0.0,0,0.0,42.75070532613514,0.0,0.99,False,1.0,0.0
Baseline,49,San Pellegrino,914.8053462682933,1155.0,816.0,0.0,816.0,339.0,1,1868.0,20.21218635981324,100.0,0.99,False,1.0,0.0
Baseline,49,Sauvignon Blanc,469.99896559955016,302.0,1552.0,1250.0,302.0,0.0,0,0.0,52.01820390335174,0.0,0.92,False,1.0,0.0
Baseline,49,Schwip Schwap,573.9140838675429,679.0,783.0,104.0,679.0,0.0,0,1596.0,20.959691248571065,100.0,0.99,False,1.0,0.0
Baseline,49,Selters,866.7949761628108,890.0,795.0,0.0,795.0,95.0,1,0.0,28.04258158579198,0.0,0.99,False,1.0,0.0
Baseline,49,Sprite,679.7473257465136,808.0,1650.0,842.0,808.0,0.0,0,0.0,91.10489735854736,0.0,0.99,False,1.0,0.0
Baseline,49,Tanqueray,290.4770686472156,475.0,1125.0,650.0,475.0,0.0,0,0.0,35.387109831498066,0.0,0.92,False,1.0,0.0
Baseline,49,Tomato Juice,983.907486041616,1203.0,2310.0,1107.0,1203.0,0.0,0,0.0,89.18992591164212,0.0,0.99,False,1.0,0.0
Baseline,49,Veuve Clicquot,357.95055053129045,675.0,1725.0,1050.0,675.0,0.0,0,1475.0,52.44771808372327,100.0,0.92,False,1.0,0.0
Baseline,49,Vio Wasser,813.1021228104022,1152.0,1794.0,642.0,1152.0,0.0,0,1794.0,65.18408289134024,100.0,0.99,False,1.0,0.0
Baseline,49,Vittel,941.5067314375866,668.0,2311.0,1643.0,668.0,0.0,0,0.0,76.56060535543861,0.0,0.99,False,1.0,0.0
Baseline,49,Volvic,877.3658912227736,1176.0,2534.0,1358.0,1176.0,0.0,0,0.0,81.38984086698856,0.0,0.99,False,1.0,0.0
Baseline,49,Volvic Touch,889.7308860416945,845.0,1473.0,628.0,845.0,0.0,0,1600.0,74.15768500659814,100.0,0.99,False,1.0,0.0
Baseline,49,Warsteiner,429.92116751590714,434.0,1603.0,1169.0,434.0,0.0,0,0.0,44.81771680599602,0.0,0.85,False,1.0,0.0
Baseline,50,Apollinaris,937.1191184819746,464.0,1155.0,691.0,464.0,0.0,0,1811.0,51.668209849867445,100.0,0.99,False,1.0,0.0
Baseline,50,Augustiner,433.10850925440946,524.0,1292.0,768.0,524.0,0.0,0,1554.0,35.83924895250691,100.0,0.85,False,1.0,0.0
Baseline,50,Bacardi,515.4042547763815,425.0,1600.0,1175.0,425.0,0.0,0,0.0,29.962544103546353,0.0,0.85,False,1.0,0.0
Baseline,50,Beck's,493.8998304616479,612.0,746.0,134.0,612.0,0.0,0,0.0,8.881086132647276,0.0,0.85,False,1.0,0.0
Baseline,50,Chardonnay,290.6175621913251,195.0,608.0,413.0,195.0,0.0,0,0.0,33.76968021798494,0.0,0.92,False,1.0,0.0
Baseline,50,Club Mate,606.6486875581404,413.0,1192.0,779.0,413.0,0.0,0,0.0,70.8473435427228,0.0,0.99,False,1.0,0.0
Baseline,50,Coca-Cola,694.4800800756149,778.0,1523.0,745.0,778.0,0.0,0,0.0,61.49567132999896,0.0,0.99,False,1.0,0.0
Baseline,50,Cranberry Juice,1246.0519839575775,1061.0,2468.0,1407.0,1061.0,0.0,0,0.0,118.80189924460561,0.0,0.99,False,1.0,0.0
Baseline,50,Erdinger Weißbier,428.25477176811273,399.0,1134.0,735.0,399.0,0.0,0,0.0,47.27985891487141,0.0,0.92,False,1.0,0.0
Baseline,50,Evian,958.3698680198565,684.0,1982.0,1298.0,684.0,0.0,0,0.0,120.01069855838116,0.0,0.99,False,1.0,0.0
Baseline,50,Fanta,668.6398999991596,452.0,1956.0,1504.0,452.0,0.0,0,0.0,114.69769126712985,0.0,0.99,False,1.0,0.0
Baseline,50,Fritz-Kola,563.1757374261077,680.0,1238.0,558.0,680.0,0.0,0,0.0,17.411106143430366,0.0,0.85,False,1.0,0.0
Baseline,50,Gerolsteiner,852.5450502172142,439.0,2044.0,1605.0,439.0,0.0,0,0.0,125.3365828442704,0.0,0.99,False,1.0,0.0
Baseline,50,Granini Apple,846.4160509564609,1044.0,1888.0,844.0,1044.0,0.0,0,0.0,28.916032453880636,0.0,0.92,False,1.0,0.0
Baseline,50,Havana Club,364.2906559281591,453.0,883.0,430.0,453.0,0.0,0,0.0,40.260700033534135,0.0,0.92,False,1.0,0.0
Baseline,50,Hohes C Orange,1089.1312649225008,1301.0,919.0,0.0,919.0,382.0,1,2775.0,13.493101403858224,100.0,0.99,False,1.0,0.0
Baseline,50,Jack Daniels,455.04071394067046,426.0,853.0,427.0,426.0,0.0,0,0.0,44.17891405599581,0.0,0.99,False,1.0,0.0
Baseline,50,Jever,384.18180625741735,609.0,518.0,0.0,518.0,91.0,1,0.0,13.071449387183543,0.0,0.92,False,1.0,0.0
Baseline,50,Johnnie Walker,342.0655803862601,121.0,922.0,801.0,121.0,0.0,0,0.0,31.463565021035983,0.0,0.85,False,1.0,0.0
Baseline,50,Krombacher,363.03715170467916,344.0,901.0,557.0,344.0,0.0,0,0.0,31.796479860755365,0.0,0.92,False,1.0,0.0
Baseline,50,Kölsch,315.9797017594541,209.0,1216.0,1007.0,209.0,0.0,0,0.0,23.190998912202815,0.0,0.85,False,1.0,0.0
Baseline,50,Mango Juice,1252.5624369948573,1155.0,1274.0,119.0,1155.0,0.0,0,0.0,18.388267427804596,0.0,0.99,False,1.0,0.0
Baseline,50,Merlot,408.3351443877047,197.0,1127.0,930.0,197.0,0.0,0,0.0,59.571377529561474,0.0,0.92,False,1.0,0.0
Baseline,50,Mezzo Mix,618.6090359870051,642.0,1105.0,463.0,642.0,0.0,0,0.0,44.34980252351223,0.0,0.99,False,1.0,0.0
Baseline,50,Monster,548.9919945073867,460.0,563.0,103.0,460.0,0.0,0,1497.0,18.226340891726398,100.0,0.99,False,1.0,0.0
Baseline,50,Mountain Dew,649.4495685967948,734.0,1087.0,353.0,734.0,0.0,0,0.0,29.783529177032083,0.0,0.99,False,1.0,0.0
Baseline,50,Moët & Chandon,466.71167493020215,337.0,958.0,621.0,337.0,0.0,0,0.0,60.6036871714759,0.0,0.99,False,1.0,0.0
Baseline,50,Passion Fruit Juice,1076.5713910352808,1184.0,1739.0,555.0,1184.0,0.0,0,1739.0,86.96258462940399,100.0,0.99,False,1.0,0.0
Baseline,50,Pepsi,608.6223795828839,451.0,919.0,468.0,451.0,0.0,0,0.0,40.76480959061703,0.0,0.99,False,1.0,0.0
Baseline,50,Rauch Multivitamin,1034.1209876235318,1446.0,1941.0,495.0,1446.0,0.0,0,1941.0,69.13034991312695,100.0,0.99,False,1.0,0.0
Baseline,50,Red Bull,600.8405988373754,267.0,793.0,526.0,267.0,0.0,0,0.0,38.87676646989625,0.0,0.99,False,1.0,0.0
Baseline,50,Riesling,512.355896080907,783.0,634.0,0.0,634.0,149.0,1,0.0,13.208928350079379,0.0,0.92,False,1.0,0.0
Baseline,50,Rockstar,610.1287479053867,478.0,931.0,453.0,478.0,0.0,0,0.0,18.701160469740877,0.0,0.92,False,1.0,0.0
Baseline,50,Rotkäppchen Sekt,518.2445002997871,234.0,401.0,167.0,234.0,0.0,0,1204.0,17.28284742010303,100.0,0.99,False,1.0,0.0
Baseline,50,San Pellegrino,914.8053462682933,1042.0,1868.0,826.0,1042.0,0.0,0,0.0,66.72993879085402,0.0,0.99,False,1.0,0.0
Baseline,50,Sauvignon Blanc,469.99896559955016,432.0,1250.0,818.0,432.0,0.0,0,1531.0,38.391736499690005,100.0,0.92,False,1.0,0.0
Baseline,50,Schwip Schwap,573.9140838675429,417.0,1700.0,1283.0,417.0,0.0,0,0.0,70.48789063640078,0.0,0.99,False,1.0,0.0
Baseline,50,Selters,866.7949761628108,860.0,1640.0,780.0,860.0,0.0,0,1640.0,85.36232382090137,100.0,0.99,False,1.0,0.0
Baseline,50,Sprite,681.8518221435619,422.0,842.0,420.0,422.0,0.0,0,1416.0,46.13739184048425,100.0,0.99,False,1.0,0.0
Baseline,50,Tanqueray,380.0000465763613,283.0,650.0,367.0,283.0,0.0,0,0.0,20.275318703455515,0.0,0.92,False,1.0,0.0
Baseline,50,Tomato Juice,956.8098807549259,646.0,1107.0,461.0,646.0,0.0,0,2104.0,40.9276569591615,100.0,0.99,False,1.0,0.0
Baseline,50,Veuve Clicquot,341.58824681845056,339.0,1050.0,711.0,339.0,0.0,0,0.0,33.283038394751955,0.0,0.92,False,1.0,0.0
Baseline,50,Vio Wasser,813.1021228104022,977.0,642.0,0.0,642.0,335.0,1,0.0,17.179056328505926,0.0,0.99,False,1.0,0.0
Baseline,50,Vittel,941.5067314375866,934.0,1643.0,709.0,934.0,0.0,0,0.0,45.541361607483964,0.0,0.99,False,1.0,0.0
Baseline,50,Volvic,922.5380238885595,774.0,1358.0,584.0,774.0,0.0,0,0.0,40.611272087279495,0.0,0.99,False,1.0,0.0
Baseline,50,Volvic Touch,889.7308860416945,631.0,2228.0,1597.0,631.0,0.0,0,0.0,135.00863643514415,0.0,0.99,False,1.0,0.0
Baseline,50,Warsteiner,429.92116751590714,521.0,1169.0,648.0,521.0,0.0,0,1603.0,29.37726963798513,100.0,0.85,False,1.0,0.0
Baseline,51,Apollinaris,874.2718941869962,655.0,2502.0,1847.0,655.0,0.0,0,0.0,121.72537629310591,0.0,0.99,False,1.0,0.0
Baseline,51,Augustiner,387.47033733296996,292.0,768.0,476.0,292.0,0.0,0,0.0,21.64273092083427,0.0,0.85,False,1.0,0.0
Baseline,51,Bacardi,478.12738041465155,390.0,1175.0,785.0,390.0,0.0,0,1979.0,21.162733853315622,100.0,0.85,False,1.0,0.0
Baseline,51,Beck's,493.8998304616479,551.0,134.0,0.0,134.0,417.0,1,0.0,1.3523472065621989,0.0,0.85,False,1.0,0.0
Baseline,51,Chardonnay,312.15406010437664,358.0,413.0,55.0,358.0,0.0,0,0.0,15.479148229203677,0.0,0.92,False,1.0,0.0
Baseline,51,Club Mate,625.9366939361059,495.0,779.0,284.0,495.0,0.0,0,1322.0,38.20939938402553,100.0,0.99,False,1.0,0.0
Baseline,51,Coca-Cola,694.4800800756149,615.0,745.0,130.0,615.0,0.0,0,1523.0,23.725181840277376,100.0,0.99,False,1.0,0.0
Baseline,51,Cranberry Juice,1246.0519839575775,1123.0,1407.0,284.0,1123.0,0.0,0,1957.0,51.84361590261369,100.0,0.99,False,1.0,0.0
Baseline,51,Erdinger Weißbier,464.05571110211326,333.0,735.0,402.0,333.0,0.0,0,0.0,28.762546595082284,0.0,0.92,False,1.0,0.0
Baseline,51,Evian,786.3539836715047,877.0,1298.0,421.0,877.0,0.0,0,1531.0,62.89585086032232,100.0,0.99,False,1.0,0.0
Baseline,51,Fanta,623.2897756581486,904.0,1504.0,600.0,904.0,0.0,0,0.0,69.74680416937608,0.0,0.99,False,1.0,0.0
Baseline,51,Fritz-Kola,776.4195401292839,575.0,558.0,0.0,558.0,17.0,1,0.0,5.409463935431038,0.0,0.85,False,1.0,0.0
Baseline,51,Gerolsteiner,944.0912008603623,1285.0,1605.0,320.0,1285.0,0.0,0,1610.0,66.12028555089627,100.0,0.99,False,1.0,0.0
Baseline,51,Granini Apple,846.4160509564609,912.0,844.0,0.0,844.0,68.0,1,0.0,8.933064198783038,0.0,0.92,False,1.0,0.0
Baseline,51,Havana Club,363.2189814379674,415.0,1577.0,1162.0,415.0,0.0,0,0.0,83.98633464725819,0.0,0.92,False,1.0,0.0
Baseline,51,Hohes C Orange,1089.1312649225008,875.0,2775.0,1900.0,875.0,0.0,0,0.0,68.64009691298934,0.0,0.99,False,1.0,0.0
Baseline,51,Jack Daniels,402.4968149831034,332.0,427.0,95.0,332.0,0.0,0,1083.0,18.016713388460794,100.0,0.99,False,1.0,0.0
Baseline,51,Jever,384.18180625741735,361.0,1263.0,902.0,361.0,0.0,0,1263.0,54.63260216844087,100.0,0.92,False,1.0,0.0
Baseline,51,Johnnie Walker,341.4129094960589,239.0,801.0,562.0,239.0,0.0,0,0.0,24.88963385007083,0.0,0.85,False,1.0,0.0
Baseline,51,Krombacher,434.0692586255392,445.0,557.0,112.0,445.0,0.0,0,0.0,14.589742816766352,0.0,0.92,False,1.0,0.0
Baseline,51,Kölsch,395.1756472653298,359.0,1007.0,648.0,359.0,0.0,0,1929.0,17.26545353112715,100.0,0.85,False,1.0,0.0
Baseline,51,Mango Juice,1143.147217014298,1406.0,3012.0,1606.0,1406.0,0.0,0,2893.0,60.95981262139384,100.0,0.99,False,1.0,0.0
Baseline,51,Merlot,430.64564181547206,240.0,930.0,690.0,240.0,0.0,0,0.0,46.9157178404908,0.0,0.92,False,1.0,0.0
Baseline,51,Mezzo Mix,618.6090359870051,543.0,1968.0,1425.0,543.0,0.0,0,1505.0,95.96867344532973,100.0,0.99,False,1.0,0.0
Baseline,51,Monster,585.4255471407245,494.0,1600.0,1106.0,494.0,0.0,0,0.0,74.05477245196941,0.0,0.99,False,1.0,0.0
Baseline,51,Mountain Dew,625.8759108560006,607.0,2054.0,1447.0,607.0,0.0,0,1701.0,72.41120531165926,100.0,0.99,False,1.0,0.0
Baseline,51,Moët & Chandon,484.94235266219016,515.0,1688.0,1173.0,515.0,0.0,0,1067.0,109.80820075844998,100.0,0.99,False,1.0,0.0
Baseline,51,Passion Fruit Juice,1169.539323707642,879.0,2294.0,1415.0,879.0,0.0,0,0.0,140.60341167849148,0.0,0.99,False,1.0,0.0
Baseline,51,Pepsi,717.8225561771303,784.0,1943.0,1159.0,784.0,0.0,0,1475.0,91.1697471882437,100.0,0.99,False,1.0,0.0
Baseline,51,Rauch Multivitamin,965.7254892561442,958.0,495.0,0.0,495.0,463.0,1,0.0,14.047423319785645,0.0,0.99,False,1.0,0.0
Baseline,51,Red Bull,614.5154901705218,496.0,1979.0,1483.0,496.0,0.0,0,1453.0,102.04045907413256,100.0,0.99,False,1.0,0.0
Baseline,51,Riesling,521.8670543352853,326.0,0.0,0.0,0.0,326.0,1,0.0,0.0,0.0,0.92,False,1.0,0.0
Baseline,51,Rockstar,548.5180449698937,770.0,2603.0,1833.0,770.0,0.0,0,0.0,59.941002777290855,0.0,0.92,False,1.0,0.0
Baseline,51,Rotkäppchen Sekt,504.0134197554397,431.0,1371.0,940.0,431.0,0.0,0,0.0,70.31806406313048,0.0,0.99,False,1.0,0.0
Baseline,51,San Pellegrino,914.8053462682933,1064.0,826.0,0.0,826.0,238.0,1,1868.0,20.459884722065855,100.0,0.99,False,1.0,0.0
Baseline,51,Sauvignon Blanc,469.99896559955016,241.0,818.0,577.0,241.0,0.0,0,0.0,25.897713934752204,0.0,0.92,False,1.0,0.0
Baseline,51,Schwip Schwap,532.2472014432353,641.0,1283.0,642.0,641.0,0.0,0,0.0,45.487492281284446,0.0,0.99,False,1.0,0.0
Baseline,51,Selters,820.7353684280494,643.0,2420.0,1777.0,643.0,0.0,0,0.0,148.04366656046406,0.0,0.99,False,1.0,0.0
Baseline,51,Sprite,704.830015761567,835.0,1836.0,1001.0,835.0,0.0,0,0.0,103.71773427215042,0.0,0.99,False,1.0,0.0
Baseline,51,Tanqueray,290.4770686472156,167.0,1809.0,1642.0,167.0,0.0,0,0.0,68.80051607239427,0.0,0.92,False,1.0,0.0
Baseline,51,Tomato Juice,1076.9340247545972,658.0,2565.0,1907.0,658.0,0.0,0,0.0,116.72734816413917,0.0,0.99,False,1.0,0.0
Baseline,51,Veuve Clicquot,343.45205494632654,589.0,711.0,122.0,589.0,0.0,0,0.0,15.743765464411345,0.0,0.92,False,1.0,0.0
Baseline,51,Vio Wasser,813.1021228104022,968.0,1794.0,826.0,968.0,0.0,0,0.0,70.10767535932324,0.0,0.99,False,1.0,0.0
Baseline,51,Vittel,870.2933727509795,918.0,2909.0,1991.0,918.0,0.0,0,2200.0,94.87783668225826,100.0,0.99,False,1.0,0.0
Baseline,51,Volvic,887.8171123056342,1021.0,2614.0,1593.0,1021.0,0.0,0,2030.0,87.97714813140311,100.0,0.99,False,1.0,0.0
Baseline,51,Volvic Touch,889.7308860416945,637.0,1597.0,960.0,637.0,0.0,0,1600.0,90.25283225219964,100.0,0.99,False,1.0,0.0
Baseline,51,Warsteiner,429.92116751590714,517.0,648.0,131.0,517.0,0.0,0,0.0,12.594877846995274,0.0,0.85,False,1.0,0.0
Baseline,52,Apollinaris,874.2718941869962,716.0,1847.0,1131.0,716.0,0.0,0,0.0,83.35207417817186,0.0,0.99,False,1.0,0.0
Baseline,52,Augustiner,418.525190392055,378.0,476.0,98.0,378.0,0.0,0,0.0,9.98627616443639,0.0,0.85,False,1.0,0.0
Baseline,52,Bacardi,492.1245422109063,399.0,785.0,386.0,399.0,0.0,0,0.0,12.643653746037037,0.0,0.85,False,1.0,0.0
Baseline,52,Beck's,493.8998304616479,484.0,2147.0,1663.0,484.0,0.0,0,0.0,38.45106609702969,0.0,0.85,False,1.0,0.0
Baseline,52,Chardonnay,315.5197393007048,553.0,1110.0,557.0,553.0,0.0,0,1055.0,55.13619679077463,100.0,0.92,False,1.0,0.0
Baseline,52,Club Mate,629.9070312422587,470.0,1606.0,1136.0,470.0,0.0,0,0.0,98.56084017967827,0.0,0.99,False,1.0,0.0
Baseline,52,Coca-Cola,694.4800800756149,650.0,1653.0,1003.0,650.0,0.0,0,0.0,72.01609482031625,0.0,0.99,False,1.0,0.0
Baseline,52,Cranberry Juice,1246.0519839575775,869.0,2241.0,1372.0,869.0,0.0,0,0.0,110.76935792793807,0.0,0.99,False,1.0,0.0
Baseline,52,Erdinger Weißbier,464.05571110211326,358.0,1706.0,1348.0,358.0,0.0,0,0.0,77.25665549813658,0.0,0.92,False,1.0,0.0
Baseline,52,Evian,974.3030908254815,594.0,1952.0,1358.0,594.0,0.0,0,0.0,121.10835738665902,0.0,0.99,False,1.0,0.0
Baseline,52,Fanta,750.072948887739,795.0,2035.0,1240.0,795.0,0.0,0,1435.0,108.56501124273129,100.0,0.99,False,1.0,0.0
Baseline,52,Fritz-Kola,866.2998278038413,770.0,2801.0,2031.0,770.0,0.0,0,0.0,46.843243254485266,0.0,0.85,False,1.0,0.0
Baseline,52,Gerolsteiner,901.4883372479103,726.0,1930.0,1204.0,726.0,0.0,0,0.0,107.64725969688777,0.0,0.99,False,1.0,0.0
Baseline,52,Granini Apple,861.5336872428062,1271.0,3122.0,1851.0,1271.0,0.0,0,3122.0,52.63522305752138,100.0,0.92,False,1.0,0.0
Baseline,52,Havana Club,363.2189814379674,256.0,1162.0,906.0,256.0,0.0,0,1147.0,63.4113691312632,100.0,0.92,False,1.0,0.0
Baseline,52,Hohes C Orange,1100.5663674961643,1271.0,1900.0,629.0,1271.0,0.0,0,0.0,37.131723014534764,0.0,0.99,False,1.0,0.0
Baseline,52,Jack Daniels,303.28389338058804,384.0,1178.0,794.0,384.0,0.0,0,0.0,68.06313946751855,0.0,0.99,False,1.0,0.0
Baseline,52,Jever,378.35986427946125,642.0,902.0,260.0,642.0,0.0,0,0.0,29.322440517195517,0.0,0.92,False,1.0,0.0
Baseline,52,Johnnie Walker,368.34966533918066,564.0,2035.0,1471.0,564.0,0.0,0,0.0,64.02278523723282,0.0,0.85,False,1.0,0.0
Baseline,52,Krombacher,363.03715170467916,588.0,1505.0,917.0,588.0,0.0,0,1393.0,52.8196668194441,100.0,0.92,False,1.0,0.0
Baseline,52,Kölsch,395.1756472653298,372.0,648.0,276.0,372.0,0.0,0,0.0,9.639443542454071,0.0,0.85,False,1.0,0.0
Baseline,52,Mango Juice,1143.147217014298,1108.0,1606.0,498.0,1108.0,0.0,0,0.0,27.773808089088924,0.0,0.99,False,1.0,0.0
Baseline,52,Merlot,429.93847300816986,640.0,1920.0,1280.0,640.0,0.0,0,0.0,92.67302289479665,0.0,0.92,False,1.0,0.0
Baseline,52,Mezzo Mix,618.6090359870051,696.0,1425.0,729.0,696.0,0.0,0,0.0,60.92440984416158,0.0,0.99,False,1.0,0.0
Baseline,52,Monster,604.966329249756,664.0,1106.0,442.0,664.0,0.0,0,0.0,42.363927478066756,0.0,0.99,False,1.0,0.0
Baseline,52,Mountain Dew,625.8759108560006,579.0,1447.0,868.0,579.0,0.0,0,0.0,47.881159753353664,0.0,0.99,False,1.0,0.0
Baseline,52,Moët & Chandon,455.08382960825054,493.0,1173.0,680.0,493.0,0.0,0,0.0,71.12009647165601,0.0,0.99,False,1.0,0.0
Baseline,52,Passion Fruit Juice,1076.5713910352808,813.0,1415.0,602.0,813.0,0.0,0,1739.0,76.46187148975932,100.0,0.99,False,1.0,0.0
Baseline,52,Pepsi,602.8492596020776,1031.0,1159.0,128.0,1031.0,0.0,0,1475.0,37.82574617384579,100.0,0.99,False,1.0,0.0
Baseline,52,Rauch Multivitamin,1034.1209876235318,1316.0,1941.0,625.0,1316.0,0.0,0,1941.0,72.81957219913126,100.0,0.99,False,1.0,0.0
Baseline,52,Red Bull,649.3801325304612,612.0,1483.0,871.0,612.0,0.0,0,0.0,69.38279626242287,0.0,0.99,False,1.0,0.0
Baseline,52,Riesling,486.51214731439256,317.0,1449.0,1132.0,317.0,0.0,0,1449.0,53.77325563336731,100.0,0.92,False,1.0,0.0
Baseline,52,Rockstar,610.1287479053867,668.0,1833.0,1165.0,668.0,0.0,0,2150.0,40.510172751649684,100.0,0.92,False,1.0,0.0
